time_averaged_ChA,power_averaged_ChA,
   0.00000,   1.11459
   0.23482,   1.10390
   0.46965,   1.10729
   0.70447,   1.09508
   0.93930,   1.09514
   1.17412,   1.10007
   1.40895,   1.09742
   1.64377,   1.08817
   1.87860,   1.08794
   2.11342,   1.10932
   2.34824,   1.09614
   2.58307,   1.10622
   2.81789,   1.08095
   3.05272,   1.08191
   3.28754,   1.07277
   3.52237,   1.08554
   3.75719,   1.09117
   3.99202,   1.09324
   4.22684,   1.07746
   4.46166,   1.06693
   4.69649,   1.08610
   4.93131,   1.07755
   5.16614,   1.07598
   5.40096,   1.07799
   5.63579,   1.09614
   5.87061,   1.07475
   6.10544,   1.08381
   6.34026,   1.07766
   6.57509,   1.07432
   6.80991,   1.07112
   7.04473,   1.06327
   7.27956,   1.05339
   7.51438,   1.04767
   7.74921,   1.06975
   7.98403,   1.05728
   8.21886,   1.06587
   8.45368,   1.08722
   8.68851,   1.08318
   8.92333,   1.06920
   9.15815,   1.06011
   9.39298,   1.06632
   9.62780,   1.05349
   9.86263,   1.06484
  10.09745,   1.07558
  10.33228,   1.07516
  10.56710,   1.07367
  10.80193,   1.09158
  11.03675,   1.08367
  11.27157,   1.05473
  11.50640,   1.08401
  11.74122,   1.07912
  11.97605,   1.10344
  12.21087,   1.09615
  12.44570,   1.10783
  12.68052,   1.11826
  12.91535,   1.13053
  13.15017,   1.14230
  13.38499,   1.15081
  13.61982,   1.13042
  13.85464,   1.13126
  14.08947,   1.14077
  14.32429,   1.14810
  14.55912,   1.15564
  14.79394,   1.15419
  15.02877,   1.16783
  15.26359,   1.16817
  15.49841,   1.18329
  15.73324,   1.21702
  15.96806,   1.22070
  16.20289,   1.24097
  16.43771,   1.25542
  16.67254,   1.25594
  16.90736,   1.27444
  17.14219,   1.29010
  17.37701,   1.30653
  17.61184,   1.29280
  17.84666,   1.29038
  18.08148,   1.31355
  18.31631,   1.28960
  18.55113,   1.31477
  18.78596,   1.35032
  19.02078,   1.33450
  19.25561,   1.35598
  19.49043,   1.36841
  19.72526,   1.37088
  19.96008,   1.35334
  20.19490,   1.37403
  20.42973,   1.37142
  20.66455,   1.35571
  20.89938,   1.36727
  21.13420,   1.33575
  21.36903,   1.36042
  21.60385,   1.32640
  21.83868,   1.33947
  22.07350,   1.32836
  22.30832,   1.32924
  22.54315,   1.34290
  22.77797,   1.30427
  23.01280,   1.29628
  23.24762,   1.28223
  23.48245,   1.28355
  23.71727,   1.25316
  23.95210,   1.24313
  24.18692,   1.19212
  24.42174,   1.16804
  24.65657,   1.14914
  24.89139,   1.12965
  25.12622,   1.10051
  25.36104,   1.10827
  25.59587,   1.08208
  25.83069,   1.04856
  26.06552,   1.03618
  26.30034,   1.02235
  26.53516,   0.99668
  26.76999,   0.96280
  27.00481,   0.95305
  27.23964,   0.93325
  27.47446,   0.91656
  27.70929,   0.89800
  27.94411,   0.89198
  28.17894,   0.89955
  28.41376,   0.86918
  28.64859,   0.86398
  28.88341,   0.85276
  29.11823,   0.86729
  29.35306,   0.84180
  29.58788,   0.85030
  29.82271,   0.85335
  30.05753,   0.87028
  30.29236,   0.85488
  30.52718,   0.86314
  30.76201,   0.85270
  30.99683,   0.84504
  31.23165,   0.86176
  31.46648,   0.83787
  31.70130,   0.84382
  31.93613,   0.81537
  32.17095,   0.84481
  32.40578,   0.84008
  32.64060,   0.83335
  32.87543,   0.85692
  33.11025,   0.86684
  33.34507,   0.87198
  33.57990,   0.87033
  33.81472,   0.86499
  34.04955,   0.88652
  34.28437,   0.91425
  34.51920,   0.90691
  34.75402,   0.91149
  34.98885,   0.92370
  35.22367,   0.93043
  35.45849,   0.95538
  35.69332,   0.96547
  35.92814,   0.97362
  36.16297,   1.00150
  36.39779,   0.99247
  36.63262,   1.03680
  36.86744,   1.02822
  37.10227,   1.04128
  37.33709,   1.04418
  37.57191,   1.03082
  37.80674,   1.07389
  38.04156,   1.06308
  38.27639,   1.07893
  38.51121,   1.08797
  38.74604,   1.09193
  38.98086,   1.11556
  39.21569,   1.10192
  39.45051,   1.11336
  39.68534,   1.10212
  39.92016,   1.11870
  40.15498,   1.11618
  40.38981,   1.10991
  40.62463,   1.10011
  40.85946,   1.10388
  41.09428,   1.10831
  41.32911,   1.09154
  41.56393,   1.09758
  41.79876,   1.12675
  42.03358,   1.11656
  42.26840,   1.09754
  42.50323,   1.09238
  42.73805,   1.07346
  42.97288,   1.08180
  43.20770,   1.06987
  43.44253,   1.07872
  43.67735,   1.08327
  43.91218,   1.08323
  44.14700,   1.07784
  44.38182,   1.07319
  44.61665,   1.06079
  44.85147,   1.07958
  45.08630,   1.08392
  45.32112,   1.05919
  45.55595,   1.07255
  45.79077,   1.08063
  46.02560,   1.07733
  46.26042,   1.08183
  46.49524,   1.07021
  46.73007,   1.06975
  46.96489,   1.06672
  47.19972,   1.05126
  47.43454,   1.06602
  47.66937,   1.06235
  47.90419,   1.05782
  48.13902,   1.08359
  48.37384,   1.06854
  48.60867,   1.06558
  48.84349,   1.07039
  49.07831,   1.06788
  49.31314,   1.07246
  49.54796,   1.04882
  49.78279,   1.07272
  50.01761,   1.07444
  50.25244,   1.07505
  50.48726,   1.07894
  50.72209,   1.06889
  50.95691,   1.06860
  51.19173,   1.07087
  51.42656,   1.08085
  51.66138,   1.06293
  51.89621,   1.08514
  52.13103,   1.11047
  52.36586,   1.11586
  52.60068,   1.13178
  52.83551,   1.13784
  53.07033,   1.12723
  53.30515,   1.12537
  53.53998,   1.13720
  53.77480,   1.12578
  54.00963,   1.12927
  54.24445,   1.13904
  54.47928,   1.13790
  54.71410,   1.14189
  54.94893,   1.15962
  55.18375,   1.16718
  55.41857,   1.18746
  55.65340,   1.20967
  55.88822,   1.21132
  56.12305,   1.22836
  56.35787,   1.25303
  56.59270,   1.27084
  56.82752,   1.28951
  57.06235,   1.27674
  57.29717,   1.28993
  57.53199,   1.29922
  57.76682,   1.30478
  58.00164,   1.30604
  58.23647,   1.30059
  58.47129,   1.30524
  58.70612,   1.33875
  58.94094,   1.33336
  59.17577,   1.36163
  59.41059,   1.37495
  59.64542,   1.37970
  59.88024,   1.37285
  60.11506,   1.37140
  60.34989,   1.37771
  60.58471,   1.36384
  60.81954,   1.36027
  61.05436,   1.34205
  61.28919,   1.35267
  61.52401,   1.36320
  61.75884,   1.33196
  61.99366,   1.35267
  62.22848,   1.32756
  62.46331,   1.32563
  62.69813,   1.33376
  62.93296,   1.30054
  63.16778,   1.28937
  63.40261,   1.29182
  63.63743,   1.24786
  63.87226,   1.23653
